categoryName,city,reviewsCount,stars,state,text,title,url
Centro de estética,Burgos,6,5.0,Burgos,"Nunca me habían hecho el delineado de las cejas con tanta dedicación y profesionalidad. Y Ruth, una persona encantadora.",Isabel López Centro Belleza,https://www.google.com/maps/search/?api=1&query=Isabel%20L%C3%B3pez%20Centro%20Belleza&query_place_id=ChIJpa8Y1-L9RQ0R7URcCAU9Z7E
Peluquería,Burgos,24,5.0,Burgos,"Trato estupendo y muy buen trabajo, tanto de Carmen con el tinte con ver Conchi con el Corte.
Me ha encantado",Hermanos Hierro,https://www.google.com/maps/search/?api=1&query=Hermanos%20Hierro&query_place_id=ChIJV0B1itn8RQ0R8YKZniG5rN8
Atracción turística,Burgos,26,4.0,Burgos,,Templete de Música,https://www.google.com/maps/search/?api=1&query=Templete%20de%20M%C3%BAsica&query_place_id=ChIJHWWpa9b8RQ0Rkm7duZ5_vuU
Restaurante de comida rápida,Burgos,2058,5.0,Burgos,"Buena comida por poco dinero , el local está genial, hemos ido 6 y nos an tratado de 10, sin duda repetirémos, Nuria una crack, gracias por todo.",Taco Bell,https://www.google.com/maps/search/?api=1&query=Taco%20Bell&query_place_id=ChIJwzL9oFv9RQ0RrZB1GF-8ENg
Servicio de jardinería,Burgos,0,,Burgos,,UTE Jardines Burgos (Nave Gamonal),https://www.google.com/maps/search/?api=1&query=UTE%20Jardines%20Burgos%20(Nave%20Gamonal)&query_place_id=ChIJeXIlusb7RQ0RiOi5-etm9bk
Galería de arte,Burgos,0,,Burgos,,La Galería de Siloé,https://www.google.com/maps/search/?api=1&query=La%20Galer%C3%ADa%20de%20Silo%C3%A9&query_place_id=ChIJgzzsUNb8RQ0RPJAIVbrDKjI
Servicios de limpieza,Briviesca,0,,Burgos,,BURESAD SERVICIOS S.C.,https://www.google.com/maps/search/?api=1&query=BURESAD%20SERVICIOS%20S.C.&query_place_id=ChIJYcN2YGRjTw0RFSzKGMYTQEQ
Compañía de seguros,Briviesca,3,4.0,Burgos,,"Tanatorio Albia Briviesca, Grupo La PAZ",https://www.google.com/maps/search/?api=1&query=Tanatorio%20Albia%20Briviesca%2C%20Grupo%20La%20PAZ&query_place_id=ChIJkZ4N3SZjTw0RqKsi49lRaMY
Empresa constructora,Briviesca,1,5.0,Burgos,,Hormigones la Bureba SL,https://www.google.com/maps/search/?api=1&query=Hormigones%20la%20Bureba%20SL&query_place_id=ChIJ169d685jTw0RNaALA2LdeoA
,Briviesca,0,,Burgos,,"Carpinteria Her-Martinez, S.L.",https://www.google.com/maps/search/?api=1&query=Carpinteria%20Her-Martinez%2C%20S.L.&query_place_id=ChIJN-6px85jTw0RJaLoSY3fd0A
Abogado,Burgos,6,5.0,Burgos,"son nuestro despacho de colaboración en burgos y oscar es un letrado 100% solvente, totalmente recomendado",Óscar España,https://www.google.com/maps/search/?api=1&query=%C3%93scar%20Espa%C3%B1a&query_place_id=ChIJG2vdVh39RQ0RDYvrgsQ7P6w
Empresa de suministros industriales,Burgos,11,5.0,Burgos,Buen trato y profesionalidad ojala en Valladolid fueran asi,SALVADOR ESCODA,https://www.google.com/maps/search/?api=1&query=SALVADOR%20ESCODA&query_place_id=ChIJDZl2A6H7RQ0RYaUFj9zp3no
Oficinas de empresa,Burgos,4,5.0,Burgos,,Ferroplas,https://www.google.com/maps/search/?api=1&query=Ferroplas&query_place_id=ChIJ7b4no2b7RQ0Ruta8zurAFdw
Centro de pilates,Briviesca,21,5.0,Burgos,,Gimnasio Emilio,https://www.google.com/maps/search/?api=1&query=Gimnasio%20Emilio&query_place_id=ChIJibQ-qM5jTw0Ri3v0m1sqq0k
Abogado,Burgos,3,5.0,Burgos,,Rodrigo Marín,https://www.google.com/maps/search/?api=1&query=Rodrigo%20Mar%C3%ADn&query_place_id=ChIJTfMnBdf8RQ0RfG-ducSIq_0
Taller de automóviles,Burgos,65,5.0,Burgos,"Todo muy bien con mariano. Si además tienes un mitsubishi, ni lo dudes.",Mariano Motorsport,https://www.google.com/maps/search/?api=1&query=Mariano%20Motorsport&query_place_id=ChIJeatsuWb7RQ0R63QOzwd2O_w
Electricista,Briviesca,3,5.0,Burgos,"Después de 7 meses sin poder ir a nuestra casa del pueblo comprobamos que la televisión no funciona por un problema en la antena.
Nos ponemos en contacto un jueves con Tecnoelectric (sin conocerlos de nada, sólo por referencias en internet buscando antenistas por la zona de Briviesca) y para el sábado ya tenemos el problema solucionado con gran profesionalidad.
Totalmente recomendable su servicio.",Tecnoelectric,https://www.google.com/maps/search/?api=1&query=Tecnoelectric&query_place_id=ChIJucx6985jTw0RTlo0eKeLEAA
Establecimiento de venta de madera,Burgos,21,5.0,Burgos,"Muy buena atención al cliente.
Fueron muy profesionales y ágiles en la gestión del pedido.",msb,https://www.google.com/maps/search/?api=1&query=msb&query_place_id=ChIJtfHhdmb7RQ0RR4nVl33bffw
Carpintería,Burgos,7,1.0,Burgos,"s pongo una estrella por no poder poner menos , cuando llegue y explico lo que necesito poco más que me dice que eso es una menudencia y ellos están por encima . Para que se me entienda nos hicieron de menos , lo que les pediamos era insignificante para ellos , solo trabajan grandes proyectos.",CARPINTERÍA MODERNA,https://www.google.com/maps/search/?api=1&query=CARPINTER%C3%8DA%20MODERNA&query_place_id=ChIJhwUEBWf7RQ0RuOOD6hVZs40
Carnicería,Burgos,0,,Burgos,,Carnicería Martínez,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Mart%C3%ADnez&query_place_id=ChIJ5XIPidv8RQ0RVTvKoFI8ToY
Tienda de electricidad,Burgos,4,3.0,Burgos,,Sonepar Burgos | Calle López Rodó,https://www.google.com/maps/search/?api=1&query=Sonepar%20Burgos%20%7C%20Calle%20L%C3%B3pez%20Rod%C3%B3&query_place_id=ChIJUQqQh2n7RQ0RzjauyefUXmE
Polideportivo,Burgos,14,5.0,Burgos,,Pádel Rex,https://www.google.com/maps/search/?api=1&query=P%C3%A1del%20Rex&query_place_id=ChIJdbYrLDb7RQ0RlAwk8EhiRKM
Agencia de viajes,Briviesca,0,,Burgos,,Vantours,https://www.google.com/maps/search/?api=1&query=Vantours&query_place_id=ChIJT-Ok8g9jTw0RLteY8sBGQwI
Contratista,Burgos,1,1.0,Burgos,Incompetentes,Excavaciones Y Contratas I SL,https://www.google.com/maps/search/?api=1&query=Excavaciones%20Y%20Contratas%20I%20SL&query_place_id=ChIJo_K5DMb8RQ0RuECgLUWa-FI
Zapatería,Burgos,29,5.0,Burgos,"El sábado 02/02/2024,mi hija y yo fuimos a comprar unos botines preciosos marrones de ante, la dependienta morena nos atendió maravillosamente y nos invito a una copa de vino excelente x su quinto aniversario, y ya de paso me compre otro par de botas divinas, que me pidió a Bilbao. Toda una experiencia, no puedo decir más que maravillas y tb de la otra dependienta brevemente tb nos atendió estupendamente. GRACIAS GRACIAS GRACIAS",Unisa,https://www.google.com/maps/search/?api=1&query=Unisa&query_place_id=ChIJ638XA8_9RQ0RKOg8vh28O18
,Aranda de Duero,0,,Burgos,,DIAGONAL,https://www.google.com/maps/search/?api=1&query=DIAGONAL&query_place_id=ChIJJcp3sFsmRA0ReMC0gKj2sKk
Servicio de lavado de coches,Burgos,287,5.0,Burgos,,Autolavado wash in box,https://www.google.com/maps/search/?api=1&query=Autolavado%20wash%20in%20box&query_place_id=ChIJU91PAiv7RQ0Rk_LeMgy04F4
Chatarrero,Burgos,14,1.0,Burgos,,Hierros Fuente S. A.,https://www.google.com/maps/search/?api=1&query=Hierros%20Fuente%20S.%20A.&query_place_id=ChIJMd5RzMz8RQ0R3_SPB8hrWFM
Servicio de lavado de coches,Burgos,254,4.0,Burgos,,lava•telo,https://www.google.com/maps/search/?api=1&query=lava%E2%80%A2telo&query_place_id=ChIJ7XSbVW_7RQ0RWRgg1qqX5is
Fontanero,Briviesca,22,5.0,Burgos,"Muy buen servicio. Rápido, eficientec y con un plis de amabilidad. Me hizo un mantenimiento de la Caldera Ferroli.     Muy bien",LUIS CANTERO,https://www.google.com/maps/search/?api=1&query=LUIS%20CANTERO&query_place_id=ChIJ-S2HyV1jTw0RriPgiipRfDc
Empresa constructora,Pinilla de los Barruecos,0,,Burgos,,altajo construcciones s.l.,https://www.google.com/maps/search/?api=1&query=altajo%20construcciones%20s.l.&query_place_id=ChIJb3mJ9a6zRQ0RJpP8jj0h9FE
Distribuidor de acero,Burgos,20,5.0,Burgos,"Una atención  muy buena y excepcional por parte del personal de almacén, su nombre es Carlos",ArcelorMittal Distribución - Burgos,https://www.google.com/maps/search/?api=1&query=ArcelorMittal%20Distribuci%C3%B3n%20-%20Burgos&query_place_id=ChIJ3R9KZJ_8RQ0RGNJUD7vVqtA
Tienda de ropa,Burgos,5,5.0,Burgos,"Tenía una boda en media hora, venía de otra ciudad y se me olvidó la camisa. En 20 minutos me ayudaron a encontrar la camisa perfecta y me la plancharon. Un servicio de 10!! Da gusto así.",Silbon,https://www.google.com/maps/search/?api=1&query=Silbon&query_place_id=ChIJ85KMg_r9RQ0RIxXTIv3NRPc
Banco,Pradoluengo,0,,Burgos,,Caja Rural de Burgos,https://www.google.com/maps/search/?api=1&query=Caja%20Rural%20de%20Burgos&query_place_id=ChIJW3_mXgCbRQ0RHqQbJNCzlrs
Lavandería de autoservicio,Aranda de Duero,0,,Burgos,,Open Blue Laundry And Self - Service Store,https://www.google.com/maps/search/?api=1&query=Open%20Blue%20Laundry%20And%20Self%20-%20Service%20Store&query_place_id=ChIJn3gCrFsmRA0RqEWg6_mlXsk
Estudio de tatuajes,Briviesca,14,5.0,Burgos,Una buena profesional mi marido y yo nos hemos tatuado con ella un encanto de mujer es una artista muy buena para hacerse tatuajes yo me e echo y encantada con ella recomenda disima de verdad yo estoy muy contenta y orgullosa de sus tatuajes,Mandala Tattoo,https://www.google.com/maps/search/?api=1&query=Mandala%20Tattoo&query_place_id=ChIJe5AL7M5jTw0Rmi_x25Q0G20
Carnicería,Burgos,0,,Burgos,,Casquería Lorenzo Martín J C,https://www.google.com/maps/search/?api=1&query=Casquer%C3%ADa%20Lorenzo%20Mart%C3%ADn%20J%20C&query_place_id=ChIJ5XIPidv8RQ0R2taFDY0mxqU
Asesor,Burgos,0,,Burgos,,Asesoría Laboral M. José Castro,https://www.google.com/maps/search/?api=1&query=Asesor%C3%ADa%20Laboral%20M.%20Jos%C3%A9%20Castro&query_place_id=ChIJKdZxgZq2t44R6qDNiIe_BPw
Aparcamiento,Briviesca,2,5.0,Burgos,,Parking,https://www.google.com/maps/search/?api=1&query=Parking&query_place_id=ChIJF6dj_fxjTw0RgSPtjdG1zjs
Investment company,Burgos,0,,Burgos,,Aldedos International Investment S.L.,https://www.google.com/maps/search/?api=1&query=Aldedos%20International%20Investment%20S.L.&query_place_id=ChIJVVWID9f8RQ0RmHtvMQdT3Lg
Urbanización privada,Burgos,1,5.0,Burgos,"Una experiencia religiosa, jajajaj
Buenas y preciosas vistas",Granja Palomares Burgos Villa Palomares,https://www.google.com/maps/search/?api=1&query=Granja%20Palomares%20Burgos%20Villa%20Palomares&query_place_id=ChIJYSTqpSPjRQ0RFwXmAIO5jaM
Mirador,Pinilla de los Barruecos,1,5.0,Burgos,"Vistas espectaculares de Pinilla, de todo el valle del Arlanza y la Sierra de la Demanda",Mirador de Pinilla de los Barruecos,https://www.google.com/maps/search/?api=1&query=Mirador%20de%20Pinilla%20de%20los%20Barruecos&query_place_id=ChIJmwIYxNmzRQ0RDCM2haD3ass
Pescadería,Briviesca,3,5.0,Burgos,,Pescadería Castellanos,https://www.google.com/maps/search/?api=1&query=Pescader%C3%ADa%20Castellanos&query_place_id=ChIJF1rQ2chjTw0RA05jfQ0A9hc
Funeraria,Briviesca,0,,Burgos,,Funeraria la paz,https://www.google.com/maps/search/?api=1&query=Funeraria%20la%20paz&query_place_id=ChIJcwgiy2BjTw0RG7pnyRYP5WY
Fábrica de confección textil,Pradoluengo,1,5.0,Burgos,"Después de buscar durante días un proveedor que se adaptara a nuestras necesidades nos pusimos en contacto con ellos.
Precios competentes y máxima rapidez en la entrega del pedido.
Nos asesoraron en todo momento sobre las opciones de acabado del producto.
Sin duda seguiremos trabajando con ellos.",Calcetines Sademi,https://www.google.com/maps/search/?api=1&query=Calcetines%20Sademi&query_place_id=ChIJl2nJGhSbRQ0RA2-llQvDbQg
Alojamiento,Briviesca,3,3.0,Burgos,Apañado.,Parking Hotel Isabel,https://www.google.com/maps/search/?api=1&query=Parking%20Hotel%20Isabel&query_place_id=ChIJz6sEWwdjTw0RyE96A8DSiyg
Organización no gubernamental,Briviesca,3,5.0,Burgos,Buena atención,Oficina Cruz Roja,https://www.google.com/maps/search/?api=1&query=Oficina%20Cruz%20Roja&query_place_id=ChIJOU4Pr8JjTw0RUijaYGSbaVE
Oficinas de empresa,Briviesca,0,,Burgos,,Sede GLPS,https://www.google.com/maps/search/?api=1&query=Sede%20GLPS&query_place_id=ChIJmRVbZM9jTw0RAZuITKL7mQE
Proveedor de servicios de telecomunicaciones,Briviesca,10,5.0,Burgos,Un buen distribuidor de telefonia,CHR Informática,https://www.google.com/maps/search/?api=1&query=CHR%20Inform%C3%A1tica&query_place_id=ChIJNdOcyMZjTw0R7QNWGePu5q8
Asesor fiscal,Briviesca,1,5.0,Burgos,,Asesoria Rojas Santamaria,https://www.google.com/maps/search/?api=1&query=Asesoria%20Rojas%20Santamaria&query_place_id=ChIJb420AFJjTw0RL28Ag-pCFM0
Museo,Burgos,43,5.0,Burgos,"¿Por favor, ¿Alguien puede confirmar si es cierto el cierre temporal del museo?
Si es así, ¿para cuando está prevista la apertura?. Gracias.",Voynich Museum y Museo del Cid,https://www.google.com/maps/search/?api=1&query=Voynich%20Museum%20y%20Museo%20del%20Cid&query_place_id=ChIJf5vQUNb8RQ0RIq8fo0_nruc
Panadería,Aranda de Duero,25,5.0,Burgos,Very good quality and good prices,Panadería Sanz,https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20Sanz&query_place_id=ChIJkZy0qlsmRA0RIw394QqCwac
Empresa constructora,Briviesca,1,5.0,Burgos,Todo muy bien.,Berk Future Home - Gestión de Gremios,https://www.google.com/maps/search/?api=1&query=Berk%20Future%20Home%20-%20Gesti%C3%B3n%20de%20Gremios&query_place_id=ChIJvyNxdQBjTw0RHGlePcXfMmg
Cementerio,Briviesca,6,5.0,Burgos,Es un lugar tranquilo limpio y bien cuidado. Da gusto ver el trabajo del encargado.,Cementerio Municipal Ntra. Sra. Del Rosario,https://www.google.com/maps/search/?api=1&query=Cementerio%20Municipal%20Ntra.%20Sra.%20Del%20Rosario&query_place_id=ChIJy5Br681jTw0Re3JhhJkbi_U
Hotel,Aranda de Duero,345,3.0,Burgos,"Economic rooms, but spacious. Need to speak spanish with staff",Hostal Elvira,https://www.google.com/maps/search/?api=1&query=Hostal%20Elvira&query_place_id=ChIJYefiulsmRA0Rq14qpzdiwsg
Taller de automóviles,Aranda de Duero,13,1.0,Burgos,"Le lleve una cámara trasera para que me la colocara y me cambiara la maneta del portón trasero, la cual compré de segunda mano. No me hizo caso y soldó la pieza vieja ignorando la nueva.
Además de colocar el emisor de la cámara donde el receptor y el receptor del emisor, rompió la radio y dice que no me la paga, que se rompió sola.
Ahora tengo que comprarme otra radio y pagar otra vez mano de obra.
18 años de cliente.
La gracia es de 4 cifras. Well done!! 👌",Nova Auto Delgado,https://www.google.com/maps/search/?api=1&query=Nova%20Auto%20Delgado&query_place_id=ChIJPWgXu1smRA0R-L8XFwaz2XI
Lugar de interés histórico,Burgos,2,5.0,Burgos,,Placa Historia Plaza de Santo Domingo de Guzmán,https://www.google.com/maps/search/?api=1&query=Placa%20Historia%20Plaza%20de%20Santo%20Domingo%20de%20Guzm%C3%A1n&query_place_id=ChIJoZTIZq79RQ0RHcsmbx6eAd0
Asesor,Aranda de Duero,1,3.0,Burgos,,G & M Prevención de Riesgos Laborales,https://www.google.com/maps/search/?api=1&query=G%20%26%20M%20Prevenci%C3%B3n%20de%20Riesgos%20Laborales&query_place_id=ChIJu3wgp5EnRA0R-Z6D754Iea4
Restaurante,Aranda de Duero,179,3.0,Burgos,Nada reseñable,Bar Casa Carmen,https://www.google.com/maps/search/?api=1&query=Bar%20Casa%20Carmen&query_place_id=ChIJh8m9ulsmRA0RyqYbgQPB0zk
Óptica,Aranda de Duero,71,5.0,Burgos,"Buena atención, las chicas son muy majas y profesionales 👏🏻",OPTICALIA DELTA,https://www.google.com/maps/search/?api=1&query=OPTICALIA%20DELTA&query_place_id=ChIJNYbDu1smRA0Rls1iN6HPIiU
Asesor fiscal,Aranda de Duero,4,1.0,Burgos,"Para nada recomendable. Se jactan de equipo de profesionales y en 4 meses la comunicación a sido pésima y escasa. Tres e-mails en dicho periodo sin resolver, en ningún, caso las dudas planteadas en varios correos de su cliente, no contentos con ignorarme me llaman un día para preguntarme que me pasa en tono condescendiente…
No quiero mencionar a la persona concreta solo espero que si acudís a esta gente mejoren su trato al cliente porque es lamentable","AE ASESORES ARANDA, S.L. FISCAL, CONTABLE, DECLARACIONES DE LA RENTA, IMPUESTOS - CREACIÓN DE EMPRESAS",https://www.google.com/maps/search/?api=1&query=AE%20ASESORES%20ARANDA%2C%20S.L.%20FISCAL%2C%20CONTABLE%2C%20DECLARACIONES%20DE%20LA%20RENTA%2C%20IMPUESTOS%20-%20CREACI%C3%93N%20DE%20EMPRESAS&query_place_id=ChIJtbGmrOAnRA0RIyCyBR1JLgY
Servicio de mensajería,Briviesca,0,,Burgos,,UPS Access Point,https://www.google.com/maps/search/?api=1&query=UPS%20Access%20Point&query_place_id=ChIJA6IJ2udjTw0RFCN9yl4zWE4
Funeraria,Briviesca,5,5.0,Burgos,"Me gustaría dar las gracias por el trato recibido, la respetuosidad y la amabilidad y educación que nos habéis transmitido este fin de semana a toda la familia. Quiero dar las gracias especialmente a Roberto y Diana por todo su respeto y su profesionalidad. Gracias porque no son momentos fáciles. Marta.",Funeraria Tanatorio San José,https://www.google.com/maps/search/?api=1&query=Funeraria%20Tanatorio%20San%20Jos%C3%A9&query_place_id=ChIJ3bCdMsxjTw0RsI6yiTmE-aM
Cementerio,Villanueva Tobera,0,,Burgos,,Cemetery,https://www.google.com/maps/search/?api=1&query=Cemetery&query_place_id=ChIJq6rG5ETtTw0Rt10i9ACdEWc
Tienda de arreglos de ropa,Burgos,3,1.0,Burgos,Nadie coge el teléfono me parece que está cerrado,Atelier Olga,https://www.google.com/maps/search/?api=1&query=Atelier%20Olga&query_place_id=ChIJITojD9f8RQ0R59FCxj9vSWs
Cementerio,,0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJ__-T4ZXtTw0RN8U3nFZhyk4
,Burgos,0,,Burgos,,Gloria Vivanco Ezquerra,https://www.google.com/maps/search/?api=1&query=Gloria%20Vivanco%20Ezquerra&query_place_id=ChIJSXQIFivjRQ0R_tsVu8FAEVg
Iglesia,Taravero,0,,Burgos,,Iglesia de Taravero,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20Taravero&query_place_id=ChIJ9aRLWADtTw0Rcq5bqeiPxzI
Zapatería,Burgos,89,5.0,Burgos,"De lo mejor de Burgos en zapaterías. Por su gente, trato y precios.",Calzados Vesga,https://www.google.com/maps/search/?api=1&query=Calzados%20Vesga&query_place_id=ChIJfRnJJNb8RQ0R7FXX7JST6xw
Iglesia,Santurde,6,3.0,Álava,,Iglesia de San Jorge,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Jorge&query_place_id=ChIJyfViNKOSTw0RQV7xPi6JfyY
Lugar de interés histórico,Quintanapalla,0,,Burgos,,Antigua calzada romana (bien conservada),https://www.google.com/maps/search/?api=1&query=Antigua%20calzada%20romana%20(bien%20conservada)&query_place_id=ChIJQcTLM_f7RQ0Rcm0dfrkDVwc
Lugar de interés histórico,Las Mijaradas,1,2.0,Burgos,,Restos caballero para obra romana,https://www.google.com/maps/search/?api=1&query=Restos%20caballero%20para%20obra%20romana&query_place_id=ChIJ26jYirz7RQ0RvOp5p_KXib4
Parque deportivo,Santurde,0,,Álava,,Zona Deportiva de Santurde,https://www.google.com/maps/search/?api=1&query=Zona%20Deportiva%20de%20Santurde&query_place_id=ChIJAwtvLeiTTw0Rp_6AZADIZW8
Colchonería,Burgos,144,4.0,Burgos,,Dermacolchón,https://www.google.com/maps/search/?api=1&query=Dermacolch%C3%B3n&query_place_id=ChIJP1MHSmH7RQ0RWVhhEULrlPw
Servicio de lavandería,Sáseta,1,4.0,Burgos,,Lavadero de Sáseta,https://www.google.com/maps/search/?api=1&query=Lavadero%20de%20S%C3%A1seta&query_place_id=ChIJqe3WaADlTw0RP2Ebgsoj_Dw
Molino de agua,,2,5.0,Burgos,"Una pena lo dejado que esta.
La cascada preciosa.",Molino de Sáseta y Cascada,https://www.google.com/maps/search/?api=1&query=Molino%20de%20S%C3%A1seta%20y%20Cascada&query_place_id=ChIJC2DpFKblTw0Rj5ZdtFzI9_k
Cementerio,Markinez,0,,Álava,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJVVUFyujkTw0R8N9kLxszlu8
Zona de senderismo,Quintanapalla,3,5.0,Burgos,,Quejigo del Monte,https://www.google.com/maps/search/?api=1&query=Quejigo%20del%20Monte&query_place_id=ChIJ15nSTZv3RQ0ROgaGPGsBCRU
Iglesia católica,Tobera,1,4.0,Álava,"Pequeña ermita románica, que merece la pena visitar si vas de pasada.",Iglesia de Santa Eulalia,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20Santa%20Eulalia&query_place_id=ChIJ39LZU6iSTw0RJvuGF70CvYw
Zona de senderismo,Zambrana,1,5.0,Álava,,Monte Moraza (buzón),https://www.google.com/maps/search/?api=1&query=Monte%20Moraza%20(buz%C3%B3n)&query_place_id=ChIJF3HeYwDzTw0RxEQ1qHRzmfQ
Joyería,Burgos,149,1.0,Burgos,"Tuve una experiencia totalmente decepcionante y frustrante en esta tienda de anillos en Burgos. Inicialmente, me informaron que el anillo que deseaba costaba 170 €, y que fabricarlo tendría un coste adicional de solo 10 €, lo que suponía un total de 180 €. Sin embargo, cuando volví a la tienda, me dijeron que el coste adicional sería de 80 €, una subida de precio injustificada. Al expresar mi queja, se negaron a mantener el precio previamente acordado y hasta me hicieron sentir culpable por reclamar algo que me habían asegurado previamente.

Además, esta tienda presume de un supuesto descuento del 75 %, pero en realidad es engañoso. Inflan los precios originales para que, tras el “descuento”, el precio final sea el mismo que sin ninguna rebaja. Esto constituye una clara práctica comercial desleal, prohibida por el artículo 18 de la Ley General para la Defensa de los Consumidores y Usuarios y puede ser denunciado como publicidad engañosa según el artículo 5 de la Ley de Competencia Desleal.

Me he sentido completamente estafado y no recomiendo a nadie esta tienda. Este tipo de prácticas deben ser sancionadas para proteger a los consumidores.",Joyerías Aresso,https://www.google.com/maps/search/?api=1&query=Joyer%C3%ADas%20Aresso&query_place_id=ChIJkd1OUdb8RQ0RCtJ33ZgdvDU
Iglesia,Villanueva Tobera,1,1.0,Burgos,es más bonita la fuente que la iglesia,Iglesia de San Vicente Mártir,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Vicente%20M%C3%A1rtir&query_place_id=ChIJzeW-p0XtTw0RgX1-XVK5HFU
Zapatería,Burgos,17,1.0,Burgos,"Servicio pésimo, pedi unas botas un lunes por la mañana. Hoy viernes todavía no se ni si las han enviado. Les escribo al teléfono de contacto y vía email, y no obtengo ninguna respuesta. Pague 5€ d gastos de envío por correos express y ni si quiera tengo número de seguimiento. Sigo esperando que se dignen a decirme donde esta mi pedido.
Lamentable no vuelvo a pedir nada.",ZAPSHOP Burgos,https://www.google.com/maps/search/?api=1&query=ZAPSHOP%20Burgos&query_place_id=ChIJJTgF2WP9RQ0RYhIGUoWK-Cw
Centro deportivo,Markinez,0,,Álava,,Frontón de Markinez,https://www.google.com/maps/search/?api=1&query=Front%C3%B3n%20de%20Markinez&query_place_id=ChIJz4P5NvblTw0R4-St9dKQCCM
Cementerio,Bajauri,0,,Burgos,,Cementerio Municipal de Bajauri,https://www.google.com/maps/search/?api=1&query=Cementerio%20Municipal%20de%20Bajauri&query_place_id=ChIJCc-FJl_7Tw0R_aRKF6e0ckE
Cementerio,Bernedo,0,,Álava,,Cementerio de Urarte,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Urarte&query_place_id=ChIJu-JF-gflTw0RHmxS_Z8kKZc
Tienda de pinturas,Burgos,87,5.0,Burgos,"Muy buenos profesionales,y productos top!!",Pinturas JUNO,https://www.google.com/maps/search/?api=1&query=Pinturas%20JUNO&query_place_id=ChIJSXQIFivjRQ0RAVizP9zmUus
Dentista,Burgos,18,5.0,Burgos,"Descubrí esta clínica navegando por internet y no pude evitar sonreír al leer el nombre de la Doctora Minerva Martínez. Es evidente que aquí se trabaja con gran dedicación y profesionalismo. La doctora Martínez ya era una persona determinada y apasionada por sus estudios en los tiempos de la universidad, y ver hasta dónde han llegado sus esfuerzos es realmente emocionante. Todavía recuerdo su pasión por el estudio y las conversaciones italo-españolas que nos hacían reír y aprender al mismo tiempo. Villanueva de la Cañada, Burgos... cuántas hermosas imágenes del pasado vuelven a mi mente. ¡Felicidades a todo el equipo y mis mejores deseos para un futuro cada vez más brillante!
Roberto. ❤️",CLÍNICA DENTAL MINERVA MARTÍNEZ & ÁNGEL ANTÓN,https://www.google.com/maps/search/?api=1&query=CL%C3%8DNICA%20DENTAL%20MINERVA%20MART%C3%8DNEZ%20%26%20%C3%81NGEL%20ANT%C3%93N&query_place_id=ChIJ4XdRedD8RQ0R_YC9wP_A0AM
Iglesia católica,Sáseta,0,,Burgos,,Iglesia de San Esteban,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Esteban&query_place_id=ChIJX-6qUNXlTw0R_CithSE-7hc
Lugar de interés histórico,Berantevilla,2,4.0,Álava,"La segunda vez que visito está ermita, la anterior hace 11 años. Se mantiene aceptablemente en medio de los campos de labor. Cerca de Miranda de Ebro y en el camino a la famosa ermita de San Vicentejo. Merece la pena así como la cercana iglesia de Santa María del Zar.",Ermita de Santa María de Tobera,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20Santa%20Mar%C3%ADa%20de%20Tobera&query_place_id=ChIJTT7KzGGTTw0RBHOzy-I3kmU
Centro de salud y bienestar,Burgos,0,,Burgos,,PARA CHULA YO. Patricia Borné,https://www.google.com/maps/search/?api=1&query=PARA%20CHULA%20YO.%20Patricia%20Born%C3%A9&query_place_id=ChIJ-zY7wtb8RQ0RmNv1ZFg_5FE
Agencia de alquiler de coches,Burgos,149,5.0,Burgos,Todo muy correcto,Enterprise Alquiler de Coches y Furgonetas - Burgos,https://www.google.com/maps/search/?api=1&query=Enterprise%20Alquiler%20de%20Coches%20y%20Furgonetas%20-%20Burgos&query_place_id=ChIJGcYyOw37RQ0R16d1bmy1wB0
,Sáseta,16,5.0,Burgos,"En ningún momento pensé que la casa pudiera estar tan bien y la atención de los dueños tan exquisita. Una gran iluminación, unas habitaciones muy amplias, unas facilidades domésticas más que buenas y un ambiente rural que te envuelve en todo momento. Sin palabras",Etxezarra,https://www.google.com/maps/search/?api=1&query=Etxezarra&query_place_id=ChIJiwzf3ZblTw0RXmd_ddYvohY
Servicios profesionales,Burgos,4,1.0,Burgos,Les hice una consulta y no me han contestado,Selectia Corporación de Servicios,https://www.google.com/maps/search/?api=1&query=Selectia%20Corporaci%C3%B3n%20de%20Servicios&query_place_id=ChIJY3w9c6T8RQ0R9V8DhmWgijI
Zona de senderismo,Bernedo,0,,Álava,,Portillo LARRAURENA Mendatea,https://www.google.com/maps/search/?api=1&query=Portillo%20LARRAURENA%20Mendatea&query_place_id=ChIJr5JAYjX7Tw0RyKNUIEgnAZs
