Place ID,Latitude,Longitude
ChIJy9mC1sIPRQ0R1gnaRnsQx20,42.0805178,-2.9816013
ChIJwTmK-SOxRQ0ReJb6ldrVFRc,41.9797777,-3.3543318
ChIJ1c66BbAPRQ0RosGqYU4ube8,42.0805178,-2.9816013
ChIJ-4wv2iW3RQ0RAaajHg2WWu4,41.9797777,-3.3543318
ChIJ7a1ZZxUPRQ0RUlBo04EdR_8,42.0805178,-2.9816013
ChIJqYlcFRUPRQ0RK2fr4DUcc6E,42.0805178,-2.9816013
ChIJNcf1GAAPRQ0RBDPe55zZ9hk,42.0805178,-2.9816013
ChIJmWyvPhUPRQ0RzgwjGstX5Wk,42.0805178,-2.9816013
ChIJkUxCrj8PRQ0R7_S-4H9Yb-c,42.0805178,-2.9816013
ChIJVdFGTQAPRQ0R9wwKLu_HG28,42.0805178,-2.9816013
ChIJ04zg31EPRQ0Rx5S9aKhLdVA,42.0805178,-2.9816013
ChIJtcuzhRkPRQ0RHSIwL3qeLjM,42.0805178,-2.9816013
ChIJ4QMDpD8PRQ0R6Cq01mT_Xb8,42.0805178,-2.9816013
ChIJW8k7Kz4PRQ0RI5Sl1TSiG2M,42.0805178,-2.9816013
ChIJR4MRVQ4JRQ0RuUyak2OsEts,42.0805178,-2.9816013
ChIJI4EQRwAJRQ0RocxsnFDz-nY,42.0805178,-2.9816013
ChIJE5HIjunPRQ0R29c3TBomjYc,41.9990677,-3.5381341
ChIJ2XhFUq7PRQ0RNXQ0l1UTsYg,41.9990677,-3.5381341
ChIJI_JCImTPRQ0R0VYtW0B9WZ0,41.9990677,-3.5381341
ChIJR8IWixHPRQ0RvQBQUpU4wHQ,41.9990677,-3.5381341
ChIJVVVV4Y_PRQ0RjmKu0mdFS-M,41.9990677,-3.5381341
ChIJ00kWy8zPRQ0Ry_IyRAE6Inc,41.9990677,-3.5381341
ChIJp0jXAHLPRQ0RDOcJh_nlTes,41.9990677,-3.5381341
ChIJAQCscd7ORQ0RMmj9-JA731Q,41.9990677,-3.5381341
ChIJWzI5eAjPRQ0R3nBytm37Q58,41.9990677,-3.5381341
ChIJr-PET9bPRQ0RqXpRp9IQxjk,41.9990677,-3.5381341
ChIJw6rDF9zORQ0RvK78KrPSuDY,41.9990677,-3.5381341
ChIJTXzYHHLPRQ0RxxutBkClcuo,41.9990677,-3.5381341
ChIJCygfSEHPRQ0RgFAgsOA5C0k,41.9990677,-3.5381341
ChIJXyoGXzDJRQ0RyJw3gOxwAGU,41.9990677,-3.5381341
ChIJH-xPakHJRQ0RQECIORfryXE,41.9990677,-3.5381341
ChIJ3e-7GsfORQ0RNCxaP7RYRGI,41.9990677,-3.5381341
ChIJazVREADLRQ0RpAKHE6hkjaw,41.9597842,-3.4845708
ChIJhajtmXXXRQ0Rv8VcU25Sovs,42.0018262,-3.7018834
ChIJf6cCW9LPRQ0RI4pyBI6TrN8,41.9597842,-3.4845708
ChIJq6hOQADXRQ0RkKW2WF9qhIk,42.0018262,-3.7018834
ChIJo86nFW3XRQ0RRvA5bzbaxMY,42.0018262,-3.7018834
ChIJAQBAT57XRQ0ROGHu7K3KeGs,42.0018262,-3.7018834
ChIJk54HhGnXRQ0R5gGzzLDTgfo,42.0018262,-3.7018834
ChIJTUPfAeHXRQ0Rskz7omjdBKM,42.0018262,-3.7018834
ChIJWTwgCHzXRQ0RYai6ZsxIyko,42.0018262,-3.7018834
ChIJ-QgiJZ_XRQ0R1cjo9TZBwjU,42.0018262,-3.7018834
ChIJ0e2CwpfXRQ0RmaYWod7Nd3A,42.0018262,-3.7018834
ChIJ635oswrVRQ0RhpN1wOWaY3E,41.8693617,-3.7085547
ChIJfakGpxl5Rg0Rpybqr1jmTHI,42.0018262,-3.7018834
ChIJaQslxIzVRQ0R4zPuI9K2vew,41.8693617,-3.7085547
ChIJ-_Wz79XWRQ0Rvvpk2RhsXY4,42.0018262,-3.7018834
ChIJGXTGEkzVRQ0RLu8vCnOBR14,41.8693617,-3.7085547
ChIJcYtr9P_XRQ0RfClvdFV-OrE,42.0018262,-3.7018834
ChIJwZKaUADVRQ0Rfwv-N-yUtgU,41.8693617,-3.7085547
ChIJCRnLSlfXRQ0Rx1kekFtoVNs,42.0018262,-3.7018834
ChIJ70jUFEzVRQ0RSWPSHRAzvwE,41.8693617,-3.7085547
ChIJb2juFEzVRQ0RLlfgNCo73wc,41.8693617,-3.7085547
ChIJ84dRW9DVRQ0RvCEGxbrFMNA,41.8693617,-3.7085547
ChIJYWRoRkzVRQ0RaJvlXy2LPlc,41.8693617,-3.7085547
ChIJ_cQgEQDVRQ0RXihl6wajyuY,41.8693617,-3.7085547
ChIJywHfUrvVRQ0RuREgwwYh6E0,41.8693617,-3.7085547
ChIJFQL6-HIrRA0RgvDYomYdkaM,41.8693617,-3.7085547
ChIJF96hAs7VRQ0R8GQf7vYklaI,41.8693617,-3.7085547
ChIJfTLkHE3VRQ0ROie-EZLzbIM,41.8693617,-3.7085547
ChIJq6qq41HVRQ0RHg6y4aNA5WU,41.8693617,-3.7085547
ChIJkyyEfYXVRQ0Rymi2JpQXYeQ,41.8693617,-3.7085547
ChIJVVWhYPDURQ0RH-MEXijkL-I,41.8693617,-3.7085547
ChIJxxSHNW3VRQ0RfweCdwzEbBE,41.8693617,-3.7085547
ChIJE0SPoporRA0RCpqC9gWnRSg,41.8693617,-3.7085547
ChIJ9QxKMZN_Rg0RwWWghCqgZLA,41.8693617,-3.7085547
ChIJP9W56JbPRQ0R_W9uebR5H9c,41.9670883,-3.5136642
ChIJJS7S9r7ORQ0RSiKdUMNPLYQ,41.9670883,-3.5136642
ChIJnRxWTADPRQ0RJe3KdZ89BDQ,41.9670883,-3.5136642
ChIJVVVVLIXORQ0RDFAu9kpKKh4,41.9670883,-3.5136642
ChIJsYE0Z1nPRQ0RLHUFmNq0OD0,41.9670883,-3.5136642
ChIJL4MHbV7PRQ0RO5ImvtDYMrg,41.9670883,-3.5136642
ChIJVVVVeYbORQ0RNclMurxsW6k,41.9670883,-3.5136642
ChIJwaoACwDJRQ0RqEcFzYkMuf8,41.9670883,-3.5136642
ChIJJYDox7HPRQ0RDFWn4EusZko,41.9670883,-3.5136642
ChIJ3abJdurLRQ0R0e7zR1ijLzY,41.8961358,-3.470782
ChIJ6f6jx4HLRQ0RQDpyeRmV-iQ,41.8994365,-3.4802066
ChIJsYau9yTLRQ0R34lFR9gXoyI,41.8961358,-3.470782
ChIJG7goJ2DLRQ0RWk4bd3NcVe0,41.8994365,-3.4802066
ChIJq6o6PxDLRQ0RFUws5Fe7Isg,41.8961358,-3.470782
ChIJ11ODsRrLRQ0Rwo-G4tg6zgk,41.8994365,-3.4802066
ChIJtckDDBDLRQ0RaKcuXMuYbBI,41.8961358,-3.470782
ChIJ8e0Q5ATLRQ0Rtj3qgsfh9Ao,41.8994365,-3.4802066
ChIJjWC4ohrLRQ0RDHTWQPdEWtE,41.8961358,-3.470782
ChIJwRmtqxrLRQ0R4dO4Cjf9V-w,41.8994365,-3.4802066
ChIJYY3pIQDLRQ0RXIB2H1YCBQw,41.8961358,-3.470782
ChIJE4b4mRrLRQ0RK9eLHGuFeFc,41.8994365,-3.4802066
ChIJnQyEwmrLRQ0RcmYt9RBnYCg,41.8961358,-3.470782
ChIJKXEAJQDLRQ0Rdoyyg9mTl6o,41.8994365,-3.4802066
ChIJ3RBTRgDLRQ0ROSAqc57nE4Q,41.8961358,-3.470782
ChIJu5GKaQDLRQ0R80zW10cmFgQ,41.8994365,-3.4802066
ChIJAQBw1BnLRQ0R23UsJPSK48o,41.8961358,-3.470782
ChIJZ7TZifrNRQ0RGn2GgL7ovNg,41.8994365,-3.4802066
ChIJVVXFR3jMRQ0RdJmASawOi5o,41.8994365,-3.4802066
ChIJ_3x3mA3LRQ0R5_2fmkwmLaM,41.8961358,-3.470782
ChIJbft9HTDNRQ0Rvy2CKpDvhX0,41.904917,-3.5307527

ChIJkU75rjTRRQ0R82skw-L_4yM,41.9650599,-3.6619043
ChIJn9A9YJXNRQ0RgUAy68Wn4Dw,41.904917,-3.5307527
ChIJS2lOCwDRRQ0RmUjC3ytqQ7s,41.9650599,-3.6619043
ChIJQUWuEFjMRQ0RCadjEx2nZzg,41.904917,-3.5307527
ChIJGyFFIQDTRQ0RjXBNnt2Atk4,41.8770309,-3.6275401
ChIJqXv50j3RRQ0R1BoUKRW-rnY,41.9650599,-3.6619043
ChIJ18ZB9GDNRQ0RP8VKdZZOOKg,41.904917,-3.5307527
ChIJmzkF5DrTRQ0RhyEPhSRoDgo,41.8770309,-3.6275401
ChIJ82vjzS3RRQ0R_dLSdA_6F4E,41.9650599,-3.6619043
ChIJ35qs0k7NRQ0RTSLO31nIrEg,41.904917,-3.5307527
ChIJm9PoqZDTRQ0RNSE9qdkmCQ0,41.8770309,-3.6275401
ChIJjS1uPW_RRQ0Rp8XUIepIy10,41.9650599,-3.6619043
ChIJa6utCF7NRQ0RMSY3MIF54R0,41.904917,-3.5307527
ChIJVeC9C2vTRQ0R46iUiiqSE2o,41.8770309,-3.6275401
ChIJxXTjHyzRRQ0Re75D5O1gdxI,41.9650599,-3.6619043
ChIJT40b0nnMRQ0RL5x02w-FZJs,41.904917,-3.5307527
ChIJI57V6fLTRQ0Rqci7JAo-QgQ,41.8770309,-3.6275401
ChIJ-f6A3C7RRQ0RmWK2U5a5XXw,41.9650599,-3.6619043
ChIJ0VwQSvnNRQ0Ruq6e6BMdP8c,41.904917,-3.5307527
ChIJodmsBgDTRQ0RlMGR5yA5XbM,41.8770309,-3.6275401
ChIJN9shwC3RRQ0R6phWYYOhN2w,41.9650599,-3.6619043
ChIJ6ae0EQDNRQ0RpsEm_88ED4E,41.904917,-3.5307527
ChIJGyi2GQDTRQ0R0nZmE9izdrY,41.8770309,-3.6275401
ChIJjVZGvC3RRQ0RBvDhDawzZRo,41.9650599,-3.6619043
ChIJPyBUOErNRQ0RaiUinuk7xwY,41.904917,-3.5307527
ChIJxesAHQDTRQ0RCbGN0zL-cts,41.8770309,-3.6275401
ChIJ2-FnqC3RRQ0R7LKsTzw-YC0,41.9650599,-3.6619043
ChIJ3fJ7kYfLRQ0Ry8uA4QD0_wg,41.904917,-3.5307527
ChIJVVVVJdjSRQ0R1az3mwl0ExE,41.8770309,-3.6275401
ChIJr7eMCgDRRQ0RKli9B4rkPR4,41.9650599,-3.6619043
ChIJUd9qvcXPRQ0ReQ7Ddkgr4jc,41.904917,-3.5307527
ChIJv-uyi9fSRQ0RCs0JfBU1IJc,41.8770309,-3.6275401
ChIJybOMVp3RRQ0RzkRTXe-vS0s,41.9650599,-3.6619043
ChIJVR0WSQDTRQ0Rr5tGvKUwAnA,41.8770309,-3.6275401
ChIJHZMnSl3XRQ0Rhl58EWydCj4,41.9650599,-3.6619043
ChIJ__6VEADTRQ0RKOLgt3oGwHM,41.8770309,-3.6275401
ChIJp1Oi8_fRRQ0RiaUUc8fB2nQ,41.9650599,-3.6619043
ChIJkWJNWkXTRQ0RV72FziPMkWU,41.8770309,-3.6275401
ChIJRy9_uo7RRQ0RZwv83-ahtO8,41.9650599,-3.6619043
ChIJAQCwX9bSRQ0Rj9OtJ--u5Lo,41.8770309,-3.6275401
ChIJYeSIEPJ3Rg0R1bQVjWUuJSw,41.9650599,-3.6619043
ChIJrTF0vn_TRQ0R8M1wLO-Wm0Q,41.8770309,-3.6275401
ChIJD8EpGgDTRQ0RN5IxSJVwRLE,41.8770309,-3.6275401
ChIJr8z-gi3TRQ0RM1qislOPBVQ,41.8770309,-3.6275401
ChIJ0VcptdjTRQ0R6-EOP1WgPHk,41.8770309,-3.6275401
ChIJAT3OPgDTRQ0RM6FKeti1PvQ,41.8770309,-3.6275401
ChIJWTCyGoHTRQ0RaLHOO32EWtU,41.8770309,-3.6275401
ChIJZ5_5Bi0zRA0RRXnOxCUBYLQ,41.8413807,-3.5264729
ChIJO68qIsMzRA0RerGvOqGFHJM,41.8413807,-3.5264729
ChIJqcUZznYzRA0RTrsKmIM8jFc,41.8413807,-3.5264729
ChIJT0Dz-W0zRA0RtRe3ZYkDGvI,41.8413807,-3.5264729
ChIJ0xOBdu0zRA0RHg1oax1r0k8,41.8413807,-3.5264729
ChIJI4Nr1bMzRA0RUYRZgzmmzg4,41.8413807,-3.5264729
ChIJq6qaZA4zRA0RK3lqU6PfIGA,41.8413807,-3.5264729
ChIJXSL8x8gzRA0RL6SibP5ax40,41.8413807,-3.5264729
ChIJI8GmY6IzRA0Ra2jhjWmlopc,41.8413807,-3.5264729
ChIJW-XSOuUzRA0Rle-C0WOthbU,41.8413807,-3.5264729
ChIJYXwiFoEzRA0RKk_mtZHnbII,41.8413807,-3.5264729
ChIJaZIVlw8zRA0RKc5PVoK40Ok,41.8413807,-3.5264729
ChIJh1HxrA8zRA0RxfgBmrWlgvM,41.8413807,-3.5264729
ChIJQRw0tqYzRA0R4M9PdBhaVb4,41.8413807,-3.5264729
ChIJfanK_6czRA0R0gze_QFQMKQ,41.8413807,-3.5264729
ChIJG_askOQzRA0RVFbboHBE0LI,41.8413807,-3.5264729
ChIJhz_yFg8zRA0R_u6x6rmSWQY,41.8413807,-3.5264729
ChIJianAqOwzRA0R-g6th4Uoly4,41.8413807,-3.5264729
ChIJwwMITkIzRA0RNIt3boPG7x4,41.8413807,-3.5264729
ChIJF2e3R5AzRA0RZe17KfdzsLk,41.8413807,-3.5264729
ChIJfxs4oFUuRA0RMupnOz91vGQ,41.7461881,-3.6204154
ChIJMczDgzIvRA0R3gPOxbvVu9A,41.7461881,-3.6204154
ChIJB_cGHrsvRA0RWsJUVl3d8YY,41.7461881,-3.6204154
ChIJYw_df9ovRA0Rb3GY7W17itg,41.7461881,-3.6204154
ChIJm3-RnewvRA0R-MgK9frUVYA,41.7461881,-3.6204154
ChIJ-4oNqqYvRA0RCIyuuYM3OO8,41.7461881,-3.6204154
ChIJT_RsHQQvRA0R5TCy-GxxEU4,41.7461881,-3.6204154
ChIJ4wcF3GQpRA0RrhKs0wtD0FA,41.7461881,-3.6204154
ChIJ184-iMwvRA0RUgHglEAmdxM,41.7461881,-3.6204154
ChIJw-Y1pgYvRA0RpOah1LdUDX4,41.7461881,-3.6204154
ChIJJfksHgQvRA0RRX47WmSVS3s,41.7461881,-3.6204154
ChIJbfrabwMvRA0RIV0hDpE6fUg,41.7461881,-3.6204154
ChIJK25Gi3rLRQ0RF7B5dOTTfFU,41.9173371,-3.4523927
ChIJ6-S1lwYvRA0RLNyMFo2P3hc,41.7461881,-3.6204154
ChIJYeeFcjXKRQ0RD-LQ0ckn3Aw,41.9173371,-3.4523927
ChIJc204PAQvRA0RWH3AzHwSxWA,41.7461881,-3.6204154
ChIJObpj9oXLRQ0Ru26OgiL-ORs,41.9173371,-3.4523927
ChIJd9bFi_AvRA0RcSr8lbnclIQ,41.7461881,-3.6204154
ChIJq6ratDbKRQ0R2LHSowf4W_M,41.9173371,-3.4523927
ChIJFTmr9gQvRA0RfFdbKjbBf2A,41.7461881,-3.6204154
ChIJb-Kw5tgvRA0RXFy_JsaRQdA,41.7461881,-3.6204154
ChIJ3V8KOEguRA0RBIquoS872M8,41.7461881,-3.6204154
ChIJcWLV-YkuRA0RaFo5qXb972A,41.7461881,-3.6204154
ChIJDbJG_VAvRA0RLlWk5wdGgGU,41.7461881,-3.6204154
ChIJmZp298UzRA0RZ8rMi-KOZ4U,41.8586392,-3.567589
ChIJ0W66BQAzRA0ReCuQxhCqOZc,41.8586392,-3.567589
ChIJAzhMt9czRA0RJqp2ViE4tYc,41.8586392,-3.567589
ChIJjWPn5ckyRA0Rxj79mLXjFp8,41.8586392,-3.567589
ChIJXdoq6MkyRA0Rzg2TMcD4hC0,41.8586392,-3.567589
ChIJk6mhg5EzRA0RhmIMXxtG_L8,41.8586392,-3.567589
ChIJFewJiMkyRA0R6_UgB3hTaT8,41.8586392,-3.567589
ChIJ7aTgaJIyTg0RTvjralUHCm0,41.8586392,-3.567589
ChIJraBnbsMzRA0Rj_ufni49dkA,41.8586392,-3.567589
ChIJCbduXAAzRA0Ref_r5WlvdU4,41.8586392,-3.567589
ChIJ_VY_P-UzRA0RPcUEFRg8c78,41.8586392,-3.567589
ChIJQ-NSQV8zRA0RliV6y8FFo98,41.8586392,-3.567589
ChIJhfhvBwAzRA0Rg1PaDHDMMm4,41.8586392,-3.567589
ChIJnQt4C9EzRA0R9dl-lzIQD-Q,41.8586392,-3.567589
ChIJuf8Y5WEzRA0R_GRfAm7pFy0,41.8586392,-3.567589
ChIJ__-_Hs4yRA0RfNGbcQ-loWo,41.8586392,-3.567589
ChIJ2W2qMVMvRA0Rn3tN3kCvNEY,41.7091606,-3.6618612
ChIJeSDTrqooRA0R5XhSokNI4g8,41.7091606,-3.6618612
ChIJVaSLqCcvRA0RsQOfn1J-D4w,41.7091606,-3.6618612
ChIJC93h1AEmRA0RjIUXx4pC4_M,41.7091606,-3.6618612
ChIJT4JjfXUnRA0RMtz03E_jLyQ,41.7091606,-3.6618612
ChIJnXOpNzMnRA0R44iXtbfbAxo,41.7091606,-3.6618612
ChIJaQ7D0QEmRA0RJ2tGQE31uWs,41.7091606,-3.6618612
ChIJFTx_pAEmRA0ROYlz0s_ILbY,41.7091606,-3.6618612
ChIJo6UxaWomRA0RElYgNpiCzrc,41.7091606,-3.6618612
ChIJ5X1NWfcnRA0RXk4wgSQFm4c,41.7091606,-3.6618612
ChIJ__8_1QUmRA0RV7Q_7OMJ0GE,41.7091606,-3.6618612
ChIJCypVHxEvRA0RtRZCGPcSRsE,41.7091606,-3.6618612
ChIJU_YrWvElRA0R9kPVsf1n_PA,41.7091606,-3.6618612
ChIJ_2yE7BIvRA0RbEE_f98pv3g,41.7091606,-3.6618612
ChIJAQAAQJQxRA0Rl9kyUblKiMw,41.768925,-3.563277
ChIJbcurhJQxRA0R8SLkjcZ5JTM,41.768925,-3.563277
ChIJC194hpQxRA0ROq6WHy482Sk,41.768925,-3.563277
ChIJY8DQTZQxRA0RsUlnxhSRgBs,41.768925,-3.563277
ChIJsQR3t5MxRA0RetPlUeJOFi8,41.768925,-3.563277
ChIJOTyiFZQxRA0RCQWS8BAyR38,41.768925,-3.563277
ChIJASOZ_ksxRA0Rc5UpJGlgUqo,41.768925,-3.563277
ChIJVaJGaQUxRA0R3FQAuXYilVo,41.768925,-3.563277
ChIJaxWBH5QxRA0RKAU5fmuOTwI,41.768925,-3.563277
ChIJdQEl_pMxRA0RaYXIwINrqLQ,41.768925,-3.563277
ChIJkbGmHwAxRA0RBpCVfXv0YWQ,41.768925,-3.563277
ChIJAQAQ3w8mRA0R45ZqW-MTlHs,41.702768,-3.6627563
ChIJLeAuM8AxRA0Rp8vVj2LLHOw,41.768925,-3.563277
ChIJ__-P0A8mRA0R6_9mbdFwpYU,41.702768,-3.6627563
ChIJSyT_2vExRA0Rht9sIp70zAU,41.768925,-3.563277
ChIJd3NiLEImRA0Rig5Umu3tyiw,41.702768,-3.6627563
ChIJqSkd5pYxRA0RrVMWYXUzV-o,41.768925,-3.563277
ChIJMRowikEmRA0R08FUR5PKxGw,41.702768,-3.6627563
ChIJHbEZ5JMxRA0RaJQXspavy3M,41.768925,-3.563277
ChIJ5ybHUZIxRA0RZWNi7OUdSCg,41.768925,-3.563277
ChIJ25kKuJYxRA0R727suR1iLG0,41.768925,-3.563277
ChIJw3ObuZYxRA0RrLhc40upGGg,41.768925,-3.563277
ChIJYxkVvBAxRA0R_BW3X_1h4qs,41.768925,-3.563277
ChIJwVqiyugxRA0RcxodkqJRshU,41.768925,-3.563277
ChIJaysDSwApRA0RvGejdIStwSs,41.7669515,-3.6632391
ChIJTWLKeQApRA0R34FFJFlGBNM,41.7669515,-3.6632391
ChIJbQ-mdwApRA0Rp7ogBuXHs_c,41.7669515,-3.6632391
ChIJ7RzJzmUpRA0RfBULxnPOGfE,41.7734176,-3.6880719
ChIJMSho6_EpRA0RVFghgXyx1gY,41.7669515,-3.6632391
ChIJvy490mUpRA0RNmZt5xo7na8,41.7734176,-3.6880719
ChIJf3QnfD8pRA0Rts6EOkql8L8,41.7669515,-3.6632391
ChIJiVYnRg2CRg0RbEUtzO_O6eg,41.7734176,-3.6880719
ChIJPYtgKNApRA0RgWORxLueDaQ,41.7669515,-3.6632391
ChIJvx4x1mUpRA0R24zxdca1h4c,41.7734176,-3.6880719
ChIJfY9WkPgrRA0RU8Wd0Q67UaU,41.7669515,-3.6632391
ChIJMTzN2WUpRA0Rh5AHyYoEkMY,41.7734176,-3.6880719
ChIJHd1y5yApRA0RVFHhmpVH1U0,41.7669515,-3.6632391
ChIJWS3Az2UpRA0RrnhExUDn1UM,41.7734176,-3.6880719
ChIJJ01EtfgvRA0RATmpRCy1TaI,41.7669515,-3.6632391
ChIJR9vBbh0rRA0ROjCNSuUozuw,41.7734176,-3.6880719
ChIJs3g4zWUvRA0RJLjL6mGQceo,41.7669515,-3.6632391
ChIJu8J5s00pRA0R6adqWHG3DM8,41.7734176,-3.6880719
ChIJf8zsSi0pRA0RipkljPiuIsU,41.7669515,-3.6632391
ChIJFajp12UpRA0RTelelIbtgiE,41.7734176,-3.6880719
ChIJ5dcqmGApRA0R3Lumrehsl00,41.7669515,-3.6632391
ChIJ867HcrgpRA0RNjs35VrnoWg,41.7734176,-3.6880719
ChIJU5qj3GUpRA0RZPyd57sSgwI,41.7734176,-3.6880719
ChIJDRFIwWUpRA0R5QQrnQKM_7g,41.7734176,-3.6880719
ChIJayXl52UpRA0RhSoTQTgQal4,41.7734176,-3.6880719
ChIJn0-86WUpRA0Rkp3Tc8jIOPE,41.7734176,-3.6880719
ChIJrwClcmYpRA0R_qezfI-SqkA,41.7734176,-3.6880719
ChIJlWjwPsUrRA0Rg1jbXTemvAY,41.8049427,-3.6872115
ChIJCUORyHorRA0R7CEzO0_Nrso,41.8049427,-3.6872115
ChIJF2ld1_YrRA0RAR0NR5SWYaI,41.8049427,-3.6872115
ChIJ6YGcfQArRA0Rv5hBDseoekY,41.8049427,-3.6872115
ChIJ2STfFX4rRA0R6F9b3vndkAs,41.8049427,-3.6872115
ChIJlTv3cKkrRA0Rb3LqqKKlisQ,41.8049427,-3.6872115
ChIJ4ctOTkUtRA0Rt-rlF7dvZrg,41.8049427,-3.6872115
ChIJ-RGAUDItRA0R01y9idFLSLY,41.8049427,-3.6872115
ChIJtTDYBjItRA0RXzhZP63H03U,41.8028882,-3.6248203
ChIJF9bjhTUsRA0Rxak3RDSrEFE,41.8028882,-3.6248203
ChIJ4ZNMgjUsRA0R3V6BMJZ3YmI,41.8028882,-3.6248203
ChIJG0FPMEosRA0RejwTm8IXTUA,41.8028882,-3.6248203
ChIJjWEUxEssRA0RKewHDhKwMfU,41.8028882,-3.6248203
ChIJocsKv0ssRA0Rjj7SyBoWHNQ,41.8028882,-3.6248203
ChIJsarxX0ksRA0R0gRM6k6BC0U,41.8028882,-3.6248203
ChIJncAm6UssRA0RazRnYfb8X7A,41.8028882,-3.6248203
ChIJVVXlWEksRA0RO4DX3P9XtYo,41.8028882,-3.6248203
ChIJpbtz4kssRA0Rvm--nfbVTWE,41.8028882,-3.6248203
ChIJK6n_i9wtRA0RBJgG69nq9Xg,41.8028882,-3.6248203
ChIJr3dS20UtRA0RFVV5kaYHXJQ,41.8028882,-3.6248203
ChIJE_vlk3osRA0RoEWWnMh67EI,41.8028882,-3.6248203
ChIJMSTXQUMtRA0RJbzLBzTVBak,41.8028882,-3.6248203
ChIJwfCJQt8tRA0R-llIlbi5p-0,41.8028882,-3.6248203
ChIJdYwJV_ItRA0RfU_kYkeX3WY,41.8028882,-3.6248203
ChIJ9xhlDRovRA0RRnrg_r99_Ww,41.8028882,-3.6248203
ChIJ_zmQl68tRA0R9ri_VPC2_Ns,41.8028882,-3.6248203
ChIJmcEerIYtRA0RxxNB1Zlvvgw,41.8014674,-3.589207
ChIJVVVVlfMtRA0RPTQdfkf8DE8,41.8014674,-3.589207
ChIJzxXrnPMtRA0R7iGtDkhATLo,41.8014674,-3.589207
ChIJ4wqrgvMtRA0R4QDXxn1hnKs,41.8014674,-3.589207
ChIJ_0OqAq0tRA0R1T_PmDcXGH0,41.8014674,-3.589207
ChIJRRBxkPMtRA0Rx6f8vkMVmWo,41.8014674,-3.589207
ChIJ4akAFBMtRA0R0QbEziVGTn4,41.8014674,-3.589207
ChIJx0ggmPMtRA0Rw9CRUOE0eGQ,41.8014674,-3.589207
ChIJp9SwGf0tRA0RyYIZZqUMyOY,41.8014674,-3.589207
ChIJyTsYJf0tRA0RtIUz0L_D5ws,41.8014674,-3.589207
ChIJdZj8OdwtRA0RVC9SLDzVNkQ,41.8014674,-3.589207
ChIJFStc5Y4tRA0R8yN5WM7rAZk,41.8014674,-3.589207
ChIJbXqIdfQtRA0Rdwa0jMDwTQ8,41.8014674,-3.589207
ChIJDe8aq5gtRA0RX36RjP1Cg-M,41.8014674,-3.589207
ChIJpw51d_QtRA0Rpc2zG3FqfR4,41.8014674,-3.589207
ChIJDQgIKMoyRA0RzzBsWMPaC88,41.8014674,-3.589207
ChIJPYB_uPYtRA0RwpnLOSVpdgY,41.8014674,-3.589207
ChIJCROABfQtRA0RlHstAEO8_0w,41.8014674,-3.589207
ChIJGxvZBQAtRA0R9vemFQvfNcU,41.8520336,-3.6773409
ChIJ3zRFYQAvRA0R7T-EoLzmPio,41.7522726,-3.6027948
ChIJqx4uYYkxRA0RqNLq2zj0NR8,41.7522726,-3.6027948
ChIJAQAAANAxRA0RO_UhAmjIAds,41.7522726,-3.6027948
ChIJF9YPCJjPRQ0RoqSS7bEvBmI,41.9555097,-3.5784618
ChIJFwTLlJDRRQ0RA1g1O3v_c3o,41.9555097,-3.5784618
ChIJfT8HgtPxRQ0RG7PNBFnrjiU,42.3604652,-3.5844691
ChIJS2ZtyaazRQ0RmZSD-Dpf1fQ,41.8978133,-3.2969457
ChIJh_BgJGuzRQ0RTXajzY7YynE,41.8978133,-3.2969457
ChIJ82uTyoqzRQ0RLftJ98dsjdU,41.8978133,-3.2969457
ChIJRUF0WOizRQ0Rp2jLozHNRMs,41.8978133,-3.2969457
ChIJ7RDd5K6zRQ0RxhoLozZptKk,41.8978133,-3.2969457
ChIJx7EUqKyzRQ0RdhuNjsKAsgk,41.8978133,-3.2969457
ChIJZ_C7LeGzRQ0R0mY0nZpRPQk,41.8978133,-3.2969457
ChIJXQqrZqOzRQ0RdbL1Ybe-PrA,41.8978133,-3.2969457
ChIJYXy5KlSzRQ0RYjNTAC4YOGs,41.8978133,-3.2969457
ChIJcZBeMByzRQ0RHIb_r5tgxRk,41.8978133,-3.2969457
ChIJfSodMaWzRQ0RyJzWPeid16k,41.8978133,-3.2969457
ChIJgypAnnazRQ0RUqm5b_oB1Eg,41.8978133,-3.2969457
ChIJU-zt0S-zRQ0Roq-yBnYN6Lo,41.8978133,-3.2969457
ChIJ6RvtLjyzRQ0RBwgd3TeVb2s,41.8978133,-3.2969457
ChIJI_jMNAGzRQ0RaazZG8DiROE,41.8978133,-3.2969457
ChIJ85XswyqzRQ0RkizdXu1H8Fg,41.8978133,-3.2969457
ChIJzUSYiCKzRQ0R6QFoppibIow,41.8978133,-3.2969457
ChIJMbyyFwWzRQ0R_vb3J47N4K4,41.8978133,-3.2969457
ChIJaZaSb2CzRQ0RJdHqV4xS44k,41.8978133,-3.2969457
ChIJ5_tv2q-zRQ0RJUKJfAylf_o,41.8978133,-3.2969457
ChIJFVQG-YZVRA0R5j-xmdSz1w8,41.8271337,-3.1698194
ChIJi6Z66eBVRA0Rq75DJ8J0qAI,41.8271337,-3.1698194
ChIJtwukrQVVRA0RLswqv7ZGhjo,41.8271337,-3.1698194
ChIJn3H0gYtURA0RoTL01Tl1n3k,41.8271337,-3.1698194
